[2024-01-26 21:26:58.850]	[INFO]	[rafthttp/stream.go:169]	started stream writer with remote peer	{"local-member-id": "57594478feebcf1b", "remote-peer-id": "8165f3eac4dc4a14"}
[2024-01-26 21:26:58.850]	[INFO]	[rafthttp/stream.go:169]	started stream writer with remote peer	{"local-member-id": "57594478feebcf1b", "remote-peer-id": "8165f3eac4dc4a14"}
[2024-01-26 21:26:58.849]	[INFO]	[rafthttp/stream.go:395]	started stream reader with remote peer	{"stream-reader-type": "stream MsgApp v2", "local-member-id": "57594478feebcf1b", "remote-peer-id": "2946d5cd59b2d922"}
[2024-01-26 21:26:58.851]	[INFO]	[rafthttp/peer.go:137]	started remote peer	{"remote-peer-id": "8165f3eac4dc4a14"}
[2024-01-26 21:26:58.851]	[INFO]	[rafthttp/transport.go:317]	added remote peer	{"local-member-id": "57594478feebcf1b", "remote-peer-id": "8165f3eac4dc4a14", "remote-peer-urls": ["http://192.168.0.100:2380"]}
[2024-01-26 21:26:58.852]	[INFO]	[etcdserver/server.go:854]	starting etcd server	{"local-member-id": "57594478feebcf1b", "local-server-version": "3.5.9", "cluster-version": "to_be_decided"}
[2024-01-26 21:26:58.852]	[INFO]	[rafthttp/stream.go:395]	started stream reader with remote peer	{"stream-reader-type": "stream MsgApp v2", "local-member-id": "57594478feebcf1b", "remote-peer-id": "8165f3eac4dc4a14"}
[2024-01-26 21:26:58.849]	[INFO]	[rafthttp/stream.go:395]	started stream reader with remote peer	{"stream-reader-type": "stream Message", "local-member-id": "57594478feebcf1b", "remote-peer-id": "2946d5cd59b2d922"}
[2024-01-26 21:26:58.851]	[INFO]	[rafthttp/stream.go:395]	started stream reader with remote peer	{"stream-reader-type": "stream Message", "local-member-id": "57594478feebcf1b", "remote-peer-id": "8165f3eac4dc4a14"}
[2024-01-26 21:26:58.855]	[INFO]	[etcdserver/server.go:754]	starting initial election tick advance	{"election-ticks": 10}
[2024-01-26 21:26:58.858]	[INFO]	[fileutil/purge.go:44]	started to purge file	{"dir": "/Users/marvin/gostore/dbms/data/data.master-3380/member/snap", "suffix": "snap.db", "max": 5, "interval": 30}
[2024-01-26 21:26:58.858]	[INFO]	[rafthttp/peer_status.go:53]	peer became active	{"peer-id": "8165f3eac4dc4a14"}
[2024-01-26 21:26:58.858]	[WARN]	[etcdserver/metrics.go:224]	failed to get file descriptor usage	{"error": "cannot get FDUsage on darwin"}
[2024-01-26 21:26:58.858]	[INFO]	[rafthttp/stream.go:412]	established TCP streaming connection with remote peer	{"stream-reader-type": "stream Message", "local-member-id": "57594478feebcf1b", "remote-peer-id": "8165f3eac4dc4a14"}
[2024-01-26 21:26:58.859]	[INFO]	[fileutil/purge.go:44]	started to purge file	{"dir": "/Users/marvin/gostore/dbms/data/data.master-3380/member/snap", "suffix": "snap", "max": 5, "interval": 30}
[2024-01-26 21:26:58.859]	[INFO]	[rafthttp/stream.go:412]	established TCP streaming connection with remote peer	{"stream-reader-type": "stream MsgApp v2", "local-member-id": "57594478feebcf1b", "remote-peer-id": "8165f3eac4dc4a14"}
